"持续构建技术研究员","http://jobs.zhaopin.com/CC230318426J00039812710.htm","20001-30000元/月xa0","北京","5-10年","本科","IT质量管理经理/主管"
"数据库技术研究员（赢时胜研究院）","http://jobs.zhaopin.com/CC230318426J00039812010.htm","25000-35000元/月xa0","北京","3-5年","本科","高级软件工程师"
"云计算技术研究员","http://jobs.zhaopin.com/CC230318426J00039811810.htm","20001-30000元/月xa0","北京","3-5年","本科","高级软件工程师"
"架构师(openstack)","http://jobs.zhaopin.com/CC376226227J00040202311.htm","20000-40000元/月xa0","北京","5-10年","本科","软件研发工程师"
"机器人嵌入式软件工程师","http://jobs.zhaopin.com/CZ672642830J00034606711.htm","25000-50000元/月xa0","北京","3-5年","硕士","嵌入式软件开发"
"高级生物信息工程师","http://jobs.zhaopin.com/277714280250590.htm","10001-15000元/月xa0","北京","不限","本科","药品研发"
"Web安全教师","http://jobs.zhaopin.com/390081684250177.htm","15001-20000元/月xa0","北京","不限","本科","大学教师"
"运维工程师","http://jobs.zhaopin.com/CC281322882J00040103211.htm","13000-18000元/月xa0","北京-海淀区","1-3年","大专","IT技术支持/维护工程师"
"区块链研发工程师","http://jobs.zhaopin.com/CZ642367930J00038335514.htm","20000-28000元/月xa0","北京","3-5年","本科","软件工程师"
"舆情数据分析专员","http://jobs.zhaopin.com/289131788250806.htm","8001-10000元/月xa0","北京-朝阳区","不限","本科","英语翻译"
"web前端中高级开发工程师","http://jobs.zhaopin.com/CZ327917780J00038451714.htm","14000-25000元/月xa0","北京","5-10年","本科","WEB前端开发"
"web前端开发工程师","http://jobs.zhaopin.com/CZ327917780J00038446514.htm","14000-25000元/月xa0","北京","5-10年","本科","WEB前端开发"
"高级数据分析师/数据分析经理","http://jobs.zhaopin.com/563806281250029.htm","20001-30000元/月xa0","北京-朝阳区","3-5年","本科","销售数据分析"
"图像处理工程师/实习生","http://jobs.zhaopin.com/553167781250345.htm","20001-30000元/月xa0","北京","不限","本科","算法工程师"
"业务测试工程师","http://jobs.zhaopin.com/272062787250780.htm","10001-15000元/月xa0","北京-丰台区","3-5年","本科","软件测试"
"自动化测试工程师04180927","http://jobs.zhaopin.com/192921312312343.htm","面议xa0","北京-大兴区","5-10年","本科","软件测试"
"计量分析专家04191510","http://jobs.zhaopin.com/192921312312491.htm","面议xa0","北京-大兴区","5-10年","本科","证券分析/金融研究"
"web前端中高级开发工程师","http://jobs.zhaopin.com/CZ327917780J00038451714.htm","14000-25000元/月xa0","北京","5-10年","本科","WEB前端开发"
"图像处理工程师/实习生","http://jobs.zhaopin.com/553167781250345.htm","20001-30000元/月xa0","北京","不限","本科","算法工程师"
"业务测试工程师","http://jobs.zhaopin.com/272062787250780.htm","10001-15000元/月xa0","北京-丰台区","3-5年","本科","软件测试"
"中/高级数据库管理员（DBA）","http://jobs.zhaopin.com/392160220263694.htm","面议xa0","北京-海淀区","3-5年","本科","数据库管理员"
"高级策略算法工程师","http://jobs.zhaopin.com/564378124259450.htm","25000-50000元/月xa0","北京","1-3年","本科","算法工程师"
"高级BI工程师","http://jobs.zhaopin.com/120218000255718.htm","20001-30000元/月xa0","北京","3-5年","本科","高级软件工程师"
"中级系统维护工程师(035180)","http://jobs.zhaopin.com/192921312310444.htm","面议xa0","北京-大兴区","3-5年","本科","IT技术支持/维护工程师"
"高级软件工程师(10022749)(职位编号：10022749)","http://jobs.zhaopin.com/371111518320113.htm","20001-30000元/月xa0","北京","3-5年","不限","Java开发工程师"
"Windows开发专家","http://jobs.zhaopin.com/392160220263695.htm","面议xa0","北京-海淀区","5-10年","本科","高级软件工程师"
"计量分析专家04191510","http://jobs.zhaopin.com/192921312312491.htm","面议xa0","北京-大兴区","5-10年","本科","证券分析/金融研究"
"大数据开发工程师","http://jobs.zhaopin.com/216494030250892.htm","面议xa0","北京-海淀区","不限","不限","网络工程师"
"计量分析专员04180950","http://jobs.zhaopin.com/192921312312344.htm","面议xa0","北京-大兴区","1-3年","硕士","证券分析/金融研究"
"高级数据分析师","http://jobs.zhaopin.com/192921312312539.htm","面议xa0","北京","3-5年","本科","数据运营"
"大数据工程师【大数据研发部】","http://jobs.zhaopin.com/192921312312470.htm","面议xa0","北京-朝阳区","5-10年","本科","数据库开发工程师"
"网络工程师J10632","http://jobs.zhaopin.com/000352701272633.htm","10001-15000元/月xa0","北京","3-5年","本科","网络工程师"
"高级linux内核工程师【大数据研发部】","http://jobs.zhaopin.com/192921312312460.htm","面议xa0","北京-朝阳区","5-10年","本科","高级软件工程师"
"AI性能优化工程师","http://jobs.zhaopin.com/120143601289615.htm","10000-20000元/月xa0","北京-海淀区","不限","本科","其他"
"分布式储存方向【大数据研发部】","http://jobs.zhaopin.com/192921312312477.htm","面议xa0","北京-朝阳区","5-10年","本科","高级软件工程师"
"大数据架构师（Hbase）【大数据研发部】","http://jobs.zhaopin.com/192921312312462.htm","面议xa0","北京-朝阳区","5-10年","本科","系统架构设计师"
"数据分析师04191553","http://jobs.zhaopin.com/192921312312500.htm","面议xa0","北京-大兴区","5-10年","本科","证券分析/金融研究"
"安全架构师(016632)(职位编号：JD016632)","http://jobs.zhaopin.com/19292131290295127000.htm","面议xa0","北京","5-10年","本科","系统架构设计师"
"风险策略专家04191354","http://jobs.zhaopin.com/192921312312463.htm","面议xa0","北京-大兴区","5-10年","本科","风险管理/控制/稽查"
"自动化测试工程师04180927","http://jobs.zhaopin.com/192921312312343.htm","面议xa0","北京-大兴区","5-10年","本科","软件测试"
"商业分析岗","http://jobs.zhaopin.com/192921312312526.htm","面议xa0","北京","3-5年","本科","其他"
"数据分析岗","http://jobs.zhaopin.com/192921312312265.htm","面议xa0","北京","3-5年","本科","销售数据分析"
"图计算算法工程师(027190)(职位编号：JD027190)","http://jobs.zhaopin.com/192921312301565.htm","面议xa0","北京-大兴区","1-3年","本科","算法工程师"
"风险数据分析师-反欺诈方向(008241)(职位编号：JD008241)","http://jobs.zhaopin.com/19292131290295323000.htm","面议xa0","北京","1-3年","本科","市场调研与分析"
"算法工程师(027189)(职位编号：JD027189)","http://jobs.zhaopin.com/192921312301563.htm","面议xa0","北京-大兴区","1-3年","本科","算法工程师"
"全栈工程师(025508)(职位编号：JD025508)","http://jobs.zhaopin.com/192921312300080.htm","面议xa0","北京-大兴区","5-10年","本科","软件研发工程师"
"算法工程师(027192)(职位编号：JD027192)","http://jobs.zhaopin.com/192921312301567.htm","面议xa0","北京-大兴区","3-5年","本科","算法工程师"
"人脸识别算法工程师(017617)(职位编号：JD017617)","http://jobs.zhaopin.com/192921312295527.htm","面议xa0","北京","3-5年","硕士","算法工程师"
"MySQL","http://jobs.zhaopin.com/392160220263344.htm","面议xa0","北京-海淀区","1-3年","本科","数据库管理员"
"大数据运维工程师","http://jobs.zhaopin.com/216494030250897.htm","面议xa0","北京-海淀区","不限","不限","网络工程师"
"测试开发工程师--数据云","http://jobs.zhaopin.com/192921312312629.htm","面议xa0","北京-朝阳区","3-5年","本科","质量管理/测试主管"
"主机工程师J10498","http://jobs.zhaopin.com/000352701272502.htm","10001-15000元/月xa0","北京","5-10年","本科","网络与信息安全工程师"
"京东公有云系统运维工程师","http://jobs.zhaopin.com/192921312308307.htm","面议xa0","北京","3-5年","本科","IT技术支持/维护工程师"
"运维工程师","http://jobs.zhaopin.com/192921312312398.htm","面议xa0","北京","3-5年","本科","网络工程师"
"Web前端资深开发工程师/架构师","http://jobs.zhaopin.com/192921312312395.htm","面议xa0","北京","5-10年","本科","WEB前端开发"
"软件开发工程师","http://jobs.zhaopin.com/192921312312147.htm","面议xa0","北京-朝阳区","1-3年","本科","软件工程师"
"数据挖掘工程师(017132)(职位编号：JD017132)","http://jobs.zhaopin.com/19292131290295271000.htm","面议xa0","北京","5-10年","本科","数据分析师"
"架构师","http://jobs.zhaopin.com/281710233250431.htm","28000-55000元/月xa0","北京","5-10年","本科","系统架构设计师"
"测试工程师","http://jobs.zhaopin.com/192921312312355.htm","面议xa0","北京","不限","本科","软件测试"
"BI开发工程师(职位编号：13)","http://jobs.zhaopin.com/120218000252268.htm","10001-15000元/月xa0","北京-朝阳区","不限","不限","数据库开发工程师"
"数据库管理工程师","http://jobs.zhaopin.com/120177629272138.htm","面议xa0","北京","不限","本科","数据库管理员"
"前端工程师","http://jobs.zhaopin.com/192921312312213.htm","面议xa0","北京-大兴区","不限","不限","软件工程师"
"大数据平台/机器学习平台开发工程师","http://jobs.zhaopin.com/192921312311873.htm","面议xa0","北京","3-5年","本科","其他"
"AI算法工程师","http://jobs.zhaopin.com/120143601289210.htm","10000-20000元/月xa0","北京-海淀区","不限","本科","算法工程师"
"后台研发高级工程师","http://jobs.zhaopin.com/564378124259821.htm","25000-45000元/月xa0","北京","不限","硕士","互联网软件工程师"
"测试开发工程师--电商云","http://jobs.zhaopin.com/192921312312634.htm","面议xa0","北京-朝阳区","3-5年","本科","软件测试"
"测试开发工程师--数据云","http://jobs.zhaopin.com/192921312312636.htm","面议xa0","北京-朝阳区","3-5年","本科","系统测试"
"devops高级安全研发工程师","http://jobs.zhaopin.com/287437110264663.htm","20000-35000元/月xa0","北京-大兴区","5-10年","本科","网络与信息安全工程师"
"大数据高级研发工程师","http://jobs.zhaopin.com/192921312312246.htm","面议xa0","北京-朝阳区","5-10年","本科","软件研发工程师"
"大数据讲师","http://jobs.zhaopin.com/217000521259098.htm","10001-15000元/月xa0","北京","不限","本科","培训师/讲师"
"大数据资深研发&架构工程师","http://jobs.zhaopin.com/192921312312247.htm","面议xa0","北京-朝阳区","5-10年","本科","系统架构设计师"
"高级运维工程师","http://jobs.zhaopin.com/120218000255727.htm","15000-25000元/月xa0","北京","3-5年","本科","高级软件工程师"
"运维工程师","http://jobs.zhaopin.com/000050468265331.htm","14000-22000元/月xa0","北京-海淀区","3-5年","不限","系统工程师"
"AI系统工程师","http://jobs.zhaopin.com/120143601289213.htm","10000-20000元/月xa0","北京-海淀区","不限","本科","系统架构设计师"
"测试开发工程师（iaas）","http://jobs.zhaopin.com/192921312308773.htm","面议xa0","北京-朝阳区","不限","本科","软件测试"
"测试工程师--平台质量部","http://jobs.zhaopin.com/192921312309621.htm","面议xa0","北京-朝阳区","不限","本科","其他"
"测试开发工程师--平台质量部","http://jobs.zhaopin.com/192921312309623.htm","面议xa0","北京-朝阳区","不限","本科","其他"
"大数据资深研发&架构工程师","http://jobs.zhaopin.com/192921312312247.htm","面议xa0","北京-朝阳区","5-10年","本科","系统架构设计师"
"AI算法工程师","http://jobs.zhaopin.com/120143601289210.htm","10000-20000元/月xa0","北京-海淀区","不限","本科","算法工程师"
"数据库管理工程师","http://jobs.zhaopin.com/120177629272138.htm","面议xa0","北京","不限","本科","数据库管理员"
"大数据开发工程师","http://jobs.zhaopin.com/392160220263019.htm","面议xa0","北京-朝阳区","3-5年","本科","数据库开发工程师"
"中（高）级数据分析工程师","http://jobs.zhaopin.com/392160220261385.htm","面议xa0","北京-朝阳区","3-5年","本科","数据库开发工程师"
"算法工程师","http://jobs.zhaopin.com/192921312307815.htm","面议xa0","北京","3-5年","本科","其他"
"大数据工程师","http://jobs.zhaopin.com/192921312307816.htm","面议xa0","北京","3-5年","本科","其他"
"测试工程师","http://jobs.zhaopin.com/192921312307818.htm","面议xa0","北京","3-5年","本科","其他"
"高级数据分析师","http://jobs.zhaopin.com/392160220263489.htm","面议xa0","北京-朝阳区","3-5年","本科","数据运营"
"算法工程师","http://jobs.zhaopin.com/392160220262028.htm","面议xa0","北京","1-3年","本科","算法工程师"
"数据模型工程师","http://jobs.zhaopin.com/392160220263420.htm","面议xa0","北京","1-3年","本科","信贷管理/资信评估/分析"
"数据开发工程师","http://jobs.zhaopin.com/392160220261694.htm","面议xa0","北京-朝阳区","3-5年","本科","数据库开发工程师"
"风控建模师","http://jobs.zhaopin.com/392160220261943.htm","面议xa0","北京","1-3年","本科","风险控制"
"（无人车）决策控制算法工程师(040628)","http://jobs.zhaopin.com/192921312310255.htm","面议xa0","北京","5-10年","硕士","算法工程师"
"储存方向工程师","http://jobs.zhaopin.com/192921312311878.htm","面议xa0","北京","1-3年","本科","其他"
"大数据Java开发工程师","http://jobs.zhaopin.com/260192536252392.htm","20001-30000元/月xa0","北京-朝阳区","5-10年","本科","Java开发工程师"
"数据模型工程师（深度学习方向）","http://jobs.zhaopin.com/392160220263419.htm","面议xa0","北京","1-3年","本科","算法工程师"
"大数据研发工程师（数据仓库ETL方向）","http://jobs.zhaopin.com/260192536252390.htm","15000-30000元/月xa0","北京-朝阳区","3-5年","本科","数据库开发工程师"
"大数据测试工程师","http://jobs.zhaopin.com/260192536252393.htm","15001-20000元/月xa0","北京-朝阳区","3-5年","本科","其他"
"Senior Researcher","http://jobs.zhaopin.com/564378124260547.htm","30000-60000元/月xa0","北京-海淀区","不限","本科","其他"
"数据管理主管","http://jobs.zhaopin.com/120177629272503.htm","面议xa0","北京-朝阳区","1-3年","本科","数据运营"
"数据分析岗","http://jobs.zhaopin.com/472409611255487.htm","15000-25000元/月xa0","北京-朝阳区","3-5年","本科","风险控制"
"可靠性工程师（iaas）","http://jobs.zhaopin.com/192921312308427.htm","面议xa0","北京-朝阳区","不限","本科","其他"
"机器学习工程师（算法）","http://jobs.zhaopin.com/392160220261299.htm","面议xa0","北京-朝阳区","3-5年","硕士","算法工程师"
"高级架构研发工程师","http://jobs.zhaopin.com/564378124259451.htm","30000-55000元/月xa0","北京","1-3年","本科","系统架构设计师"
"反欺诈策略专家04191601","http://jobs.zhaopin.com/192921312312501.htm","面议xa0","北京-大兴区","5-10年","本科","风险管理/控制/稽查"
"算法工程师","http://jobs.zhaopin.com/564378124260585.htm","20001-30000元/月xa0","北京-海淀区","不限","本科","算法工程师"
"策略分析师","http://jobs.zhaopin.com/392160220262788.htm","面议xa0","北京-朝阳区","1-3年","本科","数据分析师"
"应用运维","http://jobs.zhaopin.com/392160220263726.htm","面议xa0","北京-海淀区","不限","不限","系统工程师"
"云计算工程师","http://jobs.zhaopin.com/000526626251321.htm","18000-25000元/月xa0","北京-海淀区","1-3年","本科","IT技术支持/维护经理"
"高级系统工程师","http://jobs.zhaopin.com/297108412251024.htm","15001-20000元/月xa0","北京-朝阳区","3-5年","本科","系统工程师"
"运维开发工程师","http://jobs.zhaopin.com/443705682250348.htm","10001-15000元/月xa0","北京","3-5年","本科","IT技术支持/维护工程师"
"数据工程师","http://jobs.zhaopin.com/443705682250438.htm","10001-15000元/月xa0","北京","3-5年","本科","数据库开发工程师"
"应用运维工程师","http://jobs.zhaopin.com/CC279171038J00065504708.htm","15001-20000元/月xa0","北京","3-5年","本科","IT技术支持/维护工程师"
"技术经理（大数据方向）","http://jobs.zhaopin.com/120067657251571.htm","15001-20000元/月xa0","北京-海淀区","5-10年","本科","IT技术/研发总监"
"医学算法工程师","http://jobs.zhaopin.com/443705682250323.htm","8000-15000元/月xa0","北京","1-3年","硕士","算法工程师"
"运维工程师","http://jobs.zhaopin.com/CZ672742280J00039748309.htm","6000-12000元/月xa0","北京","1-3年","本科","系统工程师"
"数据挖掘工程师(10021855)(职位编号：10021855)","http://jobs.zhaopin.com/371111518320081.htm","20001-30000元/月xa0","北京","3-5年","硕士","算法工程师"
"数据专员","http://jobs.zhaopin.com/560667227265580.htm","面议xa0","北京","1-3年","本科","销售数据分析"
"软件研发工程师（数据挖掘方向）","http://jobs.zhaopin.com/140071262252208.htm","6000-12000元/月xa0","北京","3-5年","本科","软件研发工程师"
"复星云-系统架构师","http://jobs.zhaopin.com/000384820255281.htm","50001-70000元/月xa0","北京","3-5年","本科","系统架构设计师"
"数据仓库、大数据研发、BI工程师","http://jobs.zhaopin.com/136211339265839.htm","15000-30000元/月xa0","北京","不限","本科","数据库开发工程师"
"大数据测试开发工程师","http://jobs.zhaopin.com/136211339265687.htm","15000-24000元/月xa0","北京","不限","本科","软件工程师"
"高级运维工程师","http://jobs.zhaopin.com/483710523257831.htm","15000-30000元/月xa0","北京-海淀区","5-10年","本科","其他"
"大数据开发工程师","http://jobs.zhaopin.com/483710523257837.htm","20000-40000元/月xa0","北京-海淀区","3-5年","本科","高级软件工程师"
"硬件测试工程师","http://jobs.zhaopin.com/483710523257829.htm","10000-20000元/月xa0","北京-海淀区","不限","本科","硬件测试"
"JTBJCP—数据产品经理","http://jobs.zhaopin.com/136211339266122.htm","15001-20000元/月xa0","北京","3-5年","本科","互联网产品经理/主管"
"nlp算法工程师","http://jobs.zhaopin.com/136211339265858.htm","20000-35000元/月xa0","北京","1-3年","本科","算法工程师"
"软件专业课程讲师&助教岗（ET-管培生）","http://jobs.zhaopin.com/000024062289670.htm","面议xa0","北京","不限","不限","培训师/讲师"
"云计算助教讲师（E&T）","http://jobs.zhaopin.com/000024062290083.htm","面议xa0","北京","1-3年","大专","培训师/讲师"
"高级用户研究员","http://jobs.zhaopin.com/136211339266114.htm","20000-40000元/月xa0","北京","5-10年","本科","编辑出版"
"系统工程师","http://jobs.zhaopin.com/156263724268430.htm","15001-20000元/月xa0","北京-朝阳区","5-10年","本科","系统工程师"
"数据运营分析","http://jobs.zhaopin.com/156263724268522.htm","10001-15000元/月xa0","北京-朝阳区","3-5年","本科","数据运营"
"监测管理工程师","http://jobs.zhaopin.com/000024062288668.htm","面议xa0","北京","5-10年","本科","IT质量管理工程师"
"开放平台高级开发工程师","http://jobs.zhaopin.com/542366921252588.htm","20001-30000元/月xa0","北京","不限","不限","高级软件工程师"
"web工程师(职位编号：Tuyoo000339)","http://jobs.zhaopin.com/604701727250516.htm","10001-15000元/月xa0","北京","3-5年","本科","软件工程师"
"高级DevOps工程师(005254)","http://jobs.zhaopin.com/224763818261700.htm","15000-23000元/月xa0","北京","5-10年","本科","网络运营管理"
"高级Android测试-真格基金投资公司","http://jobs.zhaopin.com/509189225250696.htm","15000-25000元/月xa0","北京","不限","本科","软件测试"
"模型分析工程师(001199)(职位编号：gsafety001199)","http://jobs.zhaopin.com/135424103253813.htm","10001-15000元/月xa0","北京","3-5年","硕士","需求工程师"
"高级Android测试-真格基金投资公司","http://jobs.zhaopin.com/509189225250696.htm","15000-25000元/月xa0","北京","不限","本科","软件测试"
"视觉工程师-NTD","http://jobs.zhaopin.com/120095625252862.htm","10000-20000元/月xa0","北京","不限","不限","高级软件工程师"
"高级DevOps工程师(005254)","http://jobs.zhaopin.com/224763818261700.htm","15000-23000元/月xa0","北京","5-10年","本科","网络运营管理"
"大数据算法工程师(职位编号：Tuyoo000332)","http://jobs.zhaopin.com/604701727250508.htm","10001-15000元/月xa0","北京","1年以下","本科","算法工程师"
"视觉算法工程师(1888)","http://jobs.zhaopin.com/388438281250951.htm","18000-30000元/月xa0","北京","3-5年","硕士","高级软件工程师"
"Go工程师（北京）","http://jobs.zhaopin.com/562550032250020.htm","15000-30000元/月xa0","北京-海淀区","3-5年","本科","高级软件工程师"
"数据分析经理/高级主管","http://jobs.zhaopin.com/569320721252578.htm","20001-30000元/月xa0","北京","5-10年","本科","数据分析师"
"大数据研发工程师","http://jobs.zhaopin.com/325098280250196.htm","20000-40000元/月xa0","北京-海淀区","5-10年","本科","软件研发工程师"
"模型算法工程师","http://jobs.zhaopin.com/325098280250198.htm","15000-30000元/月xa0","北京-海淀区","3-5年","本科","算法工程师"
"资深Java研发工程师(005252)","http://jobs.zhaopin.com/224763818261698.htm","30000-40000元/月xa0","北京","5-10年","本科","高级软件工程师"
"资深前端工程师(005253)","http://jobs.zhaopin.com/224763818261699.htm","30000-40000元/月xa0","北京","5-10年","本科","高级软件工程师"
"北京ETL工程师","http://jobs.zhaopin.com/CC185885424J00038944509.htm","8001-10000元/月xa0","北京","1-3年","大专","数据通信工程师"
"C/C++研发工程师-NTD","http://jobs.zhaopin.com/120095625252854.htm","10000-20000元/月xa0","北京","不限","本科","软件研发工程师"
"数据挖掘算法工程师-NTD","http://jobs.zhaopin.com/120095625252863.htm","10000-20000元/月xa0","北京","不限","不限","软件工程师"
"C/C++核心算法工程师-NTD","http://jobs.zhaopin.com/120095625252853.htm","15000-30000元/月xa0","北京","1-3年","本科","算法工程师"
"云平台开发工程师","http://jobs.zhaopin.com/CC279456887J00030295410.htm","15000-30000元/月xa0","北京","5-10年","本科","软件研发工程师"
"图像算法研发工程师-NTD","http://jobs.zhaopin.com/120095625252864.htm","10000-20000元/月xa0","北京","1年以下","本科","软件工程师"
"大数据开发工程师（北京）","http://jobs.zhaopin.com/CZ466965980J00055694107.htm","10000-20000元/月xa0","北京","1-3年","大专","高级软件工程师"
"爬虫工程师（北京）","http://jobs.zhaopin.com/CZ897833860J00059710903.htm","10001-15000元/月xa0","北京","1-3年","本科","软件工程师"
"测试工程师","http://jobs.zhaopin.com/CZ730936640J00091776401.htm","10000-20000元/月xa0","北京","1-3年","不限","软件测试"
"ios开发工程师（北京）","http://jobs.zhaopin.com/CZ897833860J00053460003.htm","12000-20000元/月xa0","北京","1-3年","大专","IOS开发工程师"
"运维工程师（北京）","http://jobs.zhaopin.com/562114535250051.htm","8000-15000元/月xa0","北京-海淀区","1-3年","大专","IT技术支持/维护工程师"
"大数据开发工程师 [北京]","http://jobs.zhaopin.com/562114535250100.htm","20000-30000元/月xa0","北京-海淀区","3-5年","本科","高级软件工程师"
"java开发工程师","http://jobs.zhaopin.com/CZ730936640J00091772501.htm","10000-20000元/月xa0","北京","1-3年","不限","Java开发工程师"
"测试工程师","http://jobs.zhaopin.com/252173610251869.htm","10001-15000元/月xa0","北京-朝阳区","3-5年","本科","软件测试"
"前端工程师","http://jobs.zhaopin.com/390222815250913.htm","15001-20000元/月xa0","北京-朝阳区","3-5年","大专","WEB前端开发"
"Java后端开发（北京）","http://jobs.zhaopin.com/644583427250654.htm","15000-25000元/月xa0","北京","1-3年","不限","Java开发工程师"
"大数据开发工程师（北京）","http://jobs.zhaopin.com/CZ562114530J00029761606.htm","15000-25000元/月xa0","北京","3-5年","大专","数据库开发工程师"
"复星云-IT运维专家","http://jobs.zhaopin.com/000384820255275.htm","30001-50000元/月xa0","北京","3-5年","本科","系统架构设计师"
"云计算工程师（助教）","http://jobs.zhaopin.com/000024062289555.htm","面议xa0","北京","1-3年","大专","培训助理/助教"
"软件测试工程师（北京）","http://jobs.zhaopin.com/CZ562550030J00029837604.htm","12000-20000元/月xa0","北京","3-5年","大专","软件测试"
"数据分析师","http://jobs.zhaopin.com/252173610251832.htm","15000-25000元/月xa0","北京-朝阳区","1-3年","本科","数据库开发工程师"
"某大型电信传媒集团---测试工程师（硬件/系统/性能/安全）","http://jobs.zhaopin.com/000052310250662.htm","6001-8000元/月xa0","北京","3-5年","本科","销售总监"
"高级开发工程师（java）方向","http://jobs.zhaopin.com/542366921252563.htm","20001-30000元/月xa0","北京","不限","不限","Java开发工程师"
"数据挖掘工程师","http://jobs.zhaopin.com/684154228251028.htm","15001-20000元/月xa0","北京-丰台区","1-3年","本科","风险控制"
"深度学习算法工程师","http://jobs.zhaopin.com/277833414250603.htm","15000-25000元/月xa0","北京","1-3年","博士","算法工程师"
"PHP高级工程师","http://jobs.zhaopin.com/390222815250912.htm","20001-30000元/月xa0","北京-朝阳区","5-10年","本科","PHP开发工程师"
"大数据工程师 (001204)(职位编号：gsafety001204)","http://jobs.zhaopin.com/135424103253818.htm","15000-25000元/月xa0","北京","3-5年","本科","高级软件工程师"
"高级cocos开发工程师-base 北京","http://jobs.zhaopin.com/264844217253784.htm","10001-15000元/月xa0","北京","1-3年","不限","软件研发工程师"
"大数据平台架构师","http://jobs.zhaopin.com/150677410250486.htm","40000-70000元/月xa0","北京","不限","本科","高级软件工程师"
"大数据工程师(001197)(职位编号：gsafety001197)","http://jobs.zhaopin.com/135424103253811.htm","12000-18000元/月xa0","北京","3-5年","博士","其他"
"生物信息工程师（肿瘤）","http://jobs.zhaopin.com/387351315254362.htm","8000-16000元/月xa0","北京-昌平区","3-5年","硕士","生物工程/生物制药"
"供应链金融风控经理","http://jobs.zhaopin.com/443821387250486.htm","15000-25000元/月xa0","北京-东城区","1-3年","本科","风险管理/控制/稽查"
"后台开发工程师","http://jobs.zhaopin.com/286165333250983.htm","15000-30000元/月xa0","北京-海淀区","1-3年","本科","软件研发工程师"
"高级cocos开发工程师-base 北京","http://jobs.zhaopin.com/264844217253975.htm","10001-15000元/月xa0","北京","1-3年","不限","软件研发工程师"
"运维高级讲师J10075","http://jobs.zhaopin.com/374740583250223.htm","20000-30000元/月xa0","北京","5-10年","大专","IT技术支持/维护工程师"
"产品经理(职位编号：Berry001851)","http://jobs.zhaopin.com/387351315254626.htm","15001-20000元/月xa0","北京","3-5年","硕士","互联网产品经理/主管"
"数据分析师","http://jobs.zhaopin.com/569320721252527.htm","15000-25000元/月xa0","北京","3-5年","本科","数据分析师"
"大数据平台架构师(001203)(职位编号：gsafety001203)","http://jobs.zhaopin.com/135424103253817.htm","25000-40000元/月xa0","北京","5-10年","本科","系统架构设计师"
"运维工具研发（BJ）","http://jobs.zhaopin.com/CC237399616J00038334402.htm","15000-30000元/月xa0","北京","3-5年","本科","硬件工程师"
"自动化运维工程师","http://jobs.zhaopin.com/326713638250053.htm","10001-15000元/月xa0","北京","3-5年","本科","IT技术支持/维护工程师"
"Java开发工程师（高级）","http://jobs.zhaopin.com/273391788250159.htm","15000-23000元/月xa0","北京-丰台区","5-10年","本科","Java开发工程师"
"高级测试工程师","http://jobs.zhaopin.com/325098280250241.htm","15001-20000元/月xa0","北京","5-10年","本科","高级软件工程师"
"开放平台开发经理","http://jobs.zhaopin.com/542366921252587.htm","20001-30000元/月xa0","北京","不限","不限","软件工程师"
"资深大数据开发工程师（北京）","http://jobs.zhaopin.com/138804812252776.htm","面议xa0","北京","3-5年","本科","高级软件工程师"
"深度学习研究员(北京)","http://jobs.zhaopin.com/138804812252520.htm","面议xa0","北京","不限","硕士","软件工程师"
"系统管理工程师","http://jobs.zhaopin.com/424628486272298.htm","5000-8000元/月xa0","北京","不限","大专","系统管理员"
"风控策略","http://jobs.zhaopin.com/469217519383133.htm","25000-45000元/月xa0","北京","3-5年","本科","互联网产品经理/主管"
"好未来励步-总部linux运维工程师","http://jobs.zhaopin.com/602273321267472.htm","15000-25000元/月xa0","北京","3-5年","大专","IT技术支持/维护经理"
"数据挖掘/算法工程师","http://jobs.zhaopin.com/424628486272297.htm","20001-30000元/月xa0","北京","3-5年","本科","算法工程师"
"运维安全部-系统工程师","http://jobs.zhaopin.com/602273321267770.htm","20001-30000元/月xa0","北京","3-5年","本科","系统工程师"
"数据分析专家（用户增长方向）","http://jobs.zhaopin.com/383625322321236.htm","面议xa0","北京","5-10年","本科","数据运营"
"SaaS云平台运维工程师-北京-03158","http://jobs.zhaopin.com/000163976262519.htm","10001-15000元/月xa0","北京","3-5年","不限","软件工程师"
"MIG16-自动驾驶数据平台专家(北京）(职位编号：39450)","http://jobs.zhaopin.com/120072290297169.htm","面议xa0","北京","无经验","","其他"
"风控模型产品经理","http://jobs.zhaopin.com/469217519382951.htm","10000-20000元/月xa0","北京","1-3年","本科","互联网产品经理/主管"
"SA-腾讯社交广告大数据研发工程师（北京）(职位编号：39224)","http://jobs.zhaopin.com/120072290296963.htm","面议xa0","北京","无经验","不限","其他"
"测试工程师（中高级）","http://jobs.zhaopin.com/602273321267247.htm","15000-25000元/月xa0","北京","3-5年","本科","软件测试"
"基础架构开发工程师","http://jobs.zhaopin.com/392160220263697.htm","面议xa0","北京","3-5年","本科","系统架构设计师"
"数据挖掘/算法工程师","http://jobs.zhaopin.com/424628486272297.htm","20001-30000元/月xa0","北京","3-5年","本科","算法工程师"
"高级后端研发工程师","http://jobs.zhaopin.com/469217519383117.htm","20000-40000元/月xa0","北京","1-3年","本科","互联网软件工程师"
"腾讯web 测试工程师（外包）","http://jobs.zhaopin.com/508620126263894.htm","面议xa0","北京-海淀区","1-3年","本科","软件测试"
